word,score,pos_freq,neg_freq
alami,0.4054651081081644,6,4
kuat,0.3822082459438971,85,58
meski,0.3813675565291038,41,28
bca,0.3780661339200499,54,37
menyentuh,0.3746934494414107,16,11
sebagian,0.3746934494414107,16,11
sido,0.3732042458899429,61,42
nyerok,0.3726752852851735,45,31
smra,0.36772478012531734,13,9
sedikit,0.36772478012531734,39,27
ingin,0.36772478012531734,13,9
capai,0.36772478012531734,13,9
sebagai,0.3662443949548831,75,52
invest,0.3649737467534275,121,84
bos,0.3629054936893685,23,16
pgeo,0.3629054936893685,23,16
menjadi,0.36061454194281256,109,76
segera,0.3566749439387324,20,14
join,0.3566749439387324,10,7
count,0.3566749439387324,10,7
eps,0.3566749439387324,20,14
ketimbang,0.3566749439387324,10,7
mencatatkan,0.3566749439387324,30,21
lho,0.3566749439387324,20,14
kyknya,0.3566749439387324,10,7
profit,0.3519764231571782,91,64
setiap,0.3513978868378886,27,19
chart,0.3513978868378886,27,19
keuntungan,0.3513978868378886,27,19
sesi,0.34937564145712086,78,55
baik,0.34905101882807305,112,79
serta,0.3483066942682158,17,12
inovasi,0.3483066942682158,17,12
pribadi,0.3483066942682158,17,12
beliau,0.3483066942682158,17,12
investor,0.34550164334060723,267,189
rilis,0.3448404862917296,24,17
ribu,0.3429447511268304,31,22
morgan,0.3429447511268304,31,22
mdka,0.3409265869705932,45,32
bluechip,0.339507140316367,66,47
defensif,0.3364722366212129,7,5
perbaikan,0.3364722366212129,7,5
infonya,0.3364722366212129,7,5
amin,0.3364722366212129,7,5
mirae,0.3364722366212129,7,5
hold,0.3364722366212129,154,110
teknikal,0.3364722366212129,28,20
bertahap,0.3364722366212129,7,5
galau,0.3364722366212129,7,5
inii,0.3364722366212129,7,5
apalah,0.3364722366212129,7,5
drama,0.3364722366212129,7,5
itupun,0.3364722366212129,7,5
laut,0.3364722366212129,7,5
gausah,0.3364722366212129,14,10
cagr,0.3364722366212129,7,5
sejuta,0.3364722366212129,7,5
inflasi,0.3364722366212129,14,10
walo,0.3364722366212129,7,5
diberikan,0.3364722366212129,7,5
diguyur,0.3364722366212129,7,5
kpr,0.3364722366212129,7,5
walopun,0.3364722366212129,7,5
pen,0.3364722366212129,7,5
siapin,0.3364722366212129,7,5
lahh,0.3364722366212129,7,5
gaji,0.3364722366212129,35,25
angin,0.3364722366212129,7,5
grafiknya,0.3364722366212129,7,5
manfaat,0.3364722366212129,7,5
already,0.3364722366212129,7,5
koperasi,0.3364722366212129,7,5
tercapai,0.3364722366212129,7,5
kompak,0.3331444465285383,60,43
indomie,0.3302416868705768,32,23
tipis,0.32850406697203605,50,36
siang,0.32542240043462795,18,13
gampang,0.32542240043462795,18,13
soalnya,0.32542240043462795,72,52
arah,0.32542240043462795,18,13
ijo,0.3237870770938972,94,68
trus,0.3237870770938972,47,34
yaitu,0.322773392263051,29,21
perdagangan,0.32090772008010127,51,37
analysis,0.3184537311185346,11,8
asia,0.3184537311185346,11,8
minimal,0.3184537311185346,33,24
kebetulan,0.3184537311185346,11,8
eraa,0.3184537311185346,11,8
utama,0.31237468504215243,41,30
asii,0.3118716669228941,265,194
luar,0.31015492830383945,45,33
bentuk,0.31015492830383945,15,11
nyaman,0.31015492830383945,15,11
pemilik,0.3053816495511819,19,14
cdia,0.3053816495511819,19,14
punya,0.3038232886311662,229,169
gap,0.30010459245033816,27,20
bottom,0.30010459245033816,27,20
uda,0.29849298855599654,31,23
naiknya,0.29626581614317243,39,29
lebih,0.29213642280116114,375,280
tinggal,0.291910408561302,79,59
mah,0.2913518013407433,91,68
the,0.2908021997880245,107,80
mba,0.28768207245178085,4,3
relatif,0.28768207245178085,12,9
save,0.28768207245178085,4,3
startup,0.28768207245178085,4,3
berinvestasi,0.28768207245178085,4,3
lembur,0.28768207245178085,4,3
sdm,0.28768207245178085,4,3
aje,0.28768207245178085,4,3
aroma,0.28768207245178085,4,3
pns,0.28768207245178085,4,3
sprti,0.28768207245178085,4,3
sabang,0.28768207245178085,4,3
abangkuh,0.28768207245178085,4,3
atur,0.28768207245178085,4,3
sepuh,0.28768207245178085,4,3
angkut,0.28768207245178085,4,3
waw,0.28768207245178085,4,3
hamba,0.28768207245178085,4,3
dengar,0.28768207245178085,4,3
enterprise,0.28768207245178085,4,3
rosyidi,0.28768207245178085,4,3
zsaham,0.28768207245178085,4,3
angkanya,0.28768207245178085,4,3
ahmad,0.28768207245178085,4,3
bnii,0.28768207245178085,8,6
menyerang,0.28768207245178085,4,3
pelajari,0.28768207245178085,4,3
besaran,0.28768207245178085,8,6
kosong,0.28768207245178085,4,3
pertahanan,0.28768207245178085,4,3
beat,0.28768207245178085,4,3
valid,0.28768207245178085,4,3
mengada,0.28768207245178085,4,3
step,0.28768207245178085,4,3
donk,0.28768207245178085,4,3
biji,0.28768207245178085,4,3
kereta,0.28768207245178085,4,3
opening,0.28768207245178085,4,3
outlook,0.28768207245178085,4,3
lapangan,0.28768207245178085,4,3
ajalah,0.28768207245178085,4,3
meng,0.28768207245178085,4,3
pangestu,0.28768207245178085,4,3
tenggara,0.28768207245178085,4,3
ang,0.28768207245178085,4,3
alhamdullilah,0.28768207245178085,4,3
usa,0.28768207245178085,4,3
bkal,0.28768207245178085,4,3
bigcaps,0.28768207245178085,4,3
kebalik,0.28768207245178085,4,3
pembangunan,0.28768207245178085,4,3
properti,0.28768207245178085,4,3
wujudkan,0.28768207245178085,4,3
stockbit,0.28768207245178085,16,12
ceritanya,0.28768207245178085,4,3
kerasa,0.28768207245178085,8,6
zut,0.28768207245178085,4,3
achieved,0.28768207245178085,4,3
smg,0.28768207245178085,4,3
qris,0.28768207245178085,8,6
beritanya,0.28768207245178085,4,3
semalem,0.28768207245178085,4,3
dps,0.28768207245178085,4,3
kepemimpinan,0.28768207245178085,4,3
taon,0.28768207245178085,8,6
jagoan,0.28768207245178085,8,6
avgdown,0.28768207245178085,4,3
kann,0.28768207245178085,4,3
mendingan,0.28768207245178085,8,6
hit,0.28768207245178085,12,9
sikap,0.28768207245178085,4,3
ngulang,0.28768207245178085,4,3
nongol,0.28768207245178085,4,3
mercy,0.28768207245178085,4,3
jan,0.28768207245178085,12,9
ngelihat,0.28768207245178085,4,3
riset,0.28768207245178085,12,9
terpengaruh,0.28768207245178085,4,3
bersama,0.28768207245178085,16,12
apply,0.28768207245178085,4,3
mingguan,0.28768207245178085,4,3
antaranya,0.28768207245178085,4,3
fans,0.28768207245178085,4,3
berkala,0.28768207245178085,4,3
kamar,0.28768207245178085,4,3
antri,0.28768207245178085,8,6
project,0.28768207245178085,4,3
nggo,0.28768207245178085,4,3
fokusnya,0.28768207245178085,4,3
sisain,0.28768207245178085,4,3
cbdk,0.28768207245178085,12,9
bolehlah,0.28768207245178085,4,3
murahnya,0.28768207245178085,4,3
ehehe,0.28768207245178085,4,3
bachtiar,0.28768207245178085,4,3
nii,0.28768207245178085,4,3
special,0.28768207245178085,4,3
simulasi,0.28768207245178085,4,3
selagi,0.28768207245178085,4,3
volume,0.28768207245178085,16,12
debat,0.28768207245178085,4,3
pertumbuhannya,0.28768207245178085,4,3
menyumbang,0.28768207245178085,4,3
bnyak,0.28768207245178085,4,3
dicek,0.28768207245178085,4,3
skin,0.28768207245178085,4,3
morning,0.28768207245178085,4,3
basic,0.28768207245178085,4,3
allin,0.28768207245178085,4,3
bnb,0.28768207245178085,4,3
dahlah,0.28768207245178085,4,3
endorse,0.28768207245178085,4,3
list,0.28768207245178085,12,9
benderang,0.28768207245178085,4,3
agenda,0.28768207245178085,4,3
dinamika,0.28768207245178085,4,3
nfb,0.28768207245178085,4,3
tuu,0.28768207245178085,4,3
urg,0.28768207245178085,4,3
moat,0.28768207245178085,4,3
biarpun,0.28768207245178085,4,3
harapannya,0.28768207245178085,4,3
ampe,0.28768207245178085,20,15
kantongi,0.28768207245178085,4,3
ber,0.28768207245178085,4,3
alt,0.28768207245178085,4,3
baju,0.28768207245178085,4,3
dicermati,0.28768207245178085,4,3
tuduhan,0.28768207245178085,4,3
pov,0.28768207245178085,4,3
crazy,0.28768207245178085,4,3
akhirnya,0.2837681731306446,85,64
amrt,0.2814124594381855,53,40
secara,0.28030196515415834,90,68
cash,0.27763173659827955,33,25
tarik,0.27193371548364176,21,16
you,0.27193371548364176,21,16
beberapa,0.26991961611194054,93,71
perlu,0.2696635669491026,55,42
trade,0.26826398659467937,17,13
aces,0.2657031657330057,30,23
segini,0.2657031657330057,30,23
pagi,0.26358452087272044,82,63
bjbr,0.26236426446749106,13,10
terutama,0.26236426446749106,26,20
bareng,0.26236426446749106,13,10
kembali,0.26236426446749106,117,90
pgas,0.26236426446749106,52,40
kemudian,0.26236426446749106,13,10
pasar,0.26236426446749106,117,90
september,0.26236426446749106,26,20
pasti,0.2616450986687856,139,107
prediksi,0.25782910930209985,22,17
bei,0.25782910930209985,22,17
sehat,0.2559333741372007,31,24
kabar,0.2559333741372007,31,24
hahaha,0.2559333741372007,31,24
terbukti,0.25131442828090617,9,7
rumah,0.25131442828090617,27,21
elliott,0.25131442828090617,9,7
jadwal,0.25131442828090617,9,7
video,0.25131442828090617,9,7
kelihatan,0.25131442828090617,9,7
itulah,0.25131442828090617,9,7
gajadi,0.25131442828090617,9,7
jutaan,0.25131442828090617,9,7
beres,0.25131442828090617,9,7
nim,0.25131442828090617,9,7
date,0.25131442828090617,36,28
masuk,0.249282939517245,281,219
namun,0.2451224580329849,23,18
nyaris,0.24116205681688804,14,11
average,0.24116205681688804,28,22
lengkap,0.24116205681688804,14,11
langkah,0.24116205681688804,14,11
coba,0.2401411276827808,89,70
tren,0.23922968906583406,47,37
usd,0.23638877806423034,19,15
bahwa,0.2336148511815051,24,19
november,0.2336148511815051,24,19
periode,0.22957444164450017,39,31
biar,0.22800974096538265,103,82
nyata,0.22314355131420976,20,16
fluktuasi,0.22314355131420976,5,4
lonjakan,0.22314355131420976,5,4
indy,0.22314355131420976,10,8
apk,0.22314355131420976,5,4
bow,0.22314355131420976,5,4
milik,0.22314355131420976,15,12
persis,0.22314355131420976,5,4
dollar,0.22314355131420976,10,8
ente,0.22314355131420976,5,4
trust,0.22314355131420976,10,8
pelantikan,0.22314355131420976,5,4
sekaligus,0.22314355131420976,5,4
kebagian,0.22314355131420976,5,4
not,0.22314355131420976,15,12
kejar,0.22314355131420976,5,4
hrum,0.22314355131420976,10,8
pede,0.22314355131420976,5,4
dipercaya,0.22314355131420976,5,4
than,0.22314355131420976,5,4
tbh,0.22314355131420976,5,4
abangku,0.22314355131420976,5,4
gejolak,0.22314355131420976,5,4
start,0.22314355131420976,5,4
merespon,0.22314355131420976,5,4
kerek,0.22314355131420976,5,4
seharian,0.22314355131420976,5,4
ditahan,0.22314355131420976,5,4
dibandingin,0.22314355131420976,5,4
gweh,0.22314355131420976,5,4
nilainya,0.22314355131420976,10,8
seumur,0.22314355131420976,5,4
retest,0.22314355131420976,5,4
putus,0.22314355131420976,5,4
disaham,0.22314355131420976,5,4
hebat,0.22314355131420976,10,8
bfin,0.22314355131420976,10,8
agresif,0.22314355131420976,10,8
jpfa,0.22314355131420976,15,12
des,0.22314355131420976,15,12
perbulan,0.22314355131420976,5,4
business,0.22314355131420976,5,4
kesimpulan,0.22314355131420976,5,4
ringan,0.22314355131420976,5,4
jaya,0.22314355131420976,10,8
merupakan,0.22314355131420976,15,12
kurs,0.22314355131420976,5,4
mampus,0.22314355131420976,5,4
woii,0.22314355131420976,5,4
user,0.22314355131420976,10,8
batu,0.22314355131420976,5,4
setaun,0.22314355131420976,10,8
menyusul,0.22314355131420976,10,8
membuktikan,0.22314355131420976,5,4
lebar,0.22314355131420976,5,4
detik,0.22314355131420976,5,4
populer,0.22314355131420976,10,8
tanggung,0.22314355131420976,5,4
kmrin,0.22314355131420976,5,4
gabung,0.22314355131420976,5,4
sebab,0.22314355131420976,5,4
bergerak,0.22314355131420976,30,24
digunakan,0.22314355131420976,5,4
tumben,0.22314355131420976,5,4
iyaa,0.22314355131420976,10,8
yaa,0.21962860920676536,71,57
top,0.2151113796169455,155,125
indonesia,0.21455980762281832,290,234
indosat,0.2135741002980591,26,21
sayang,0.21130909366720696,21,17
satu,0.21130909366720696,126,102
cpin,0.21130909366720696,21,17
fundamental,0.20763936477824455,96,78
klo,0.2071432099677687,155,126
bakal,0.20671300991811378,166,135
selamat,0.20067069546215124,22,18
ngecek,0.20067069546215124,11,9
sejauh,0.20067069546215124,11,9
management,0.20067069546215124,11,9
valuasi,0.20067069546215124,33,27
cabang,0.1941560144409574,17,14
milih,0.1941560144409574,17,14
mampu,0.1941560144409574,17,14
ribuan,0.1941560144409574,17,14
bbni,0.18893679591267384,546,452
modal,0.18805223150293962,70,58
aset,0.18805223150293962,35,29
essa,0.1823215567939546,18,15
ilmu,0.1823215567939546,12,10
saran,0.1823215567939546,18,15
ema,0.1823215567939546,6,5
banking,0.1823215567939546,24,20
tiketnya,0.1823215567939546,6,5
audit,0.1823215567939546,6,5
tepatnya,0.1823215567939546,6,5
teruss,0.1823215567939546,6,5
bansos,0.1823215567939546,6,5
serius,0.1823215567939546,12,10
sumpah,0.1823215567939546,6,5
dibayar,0.1823215567939546,6,5
diperdagangkan,0.1823215567939546,6,5
suku,0.1823215567939546,42,35
kemampuan,0.1823215567939546,6,5
tins,0.1823215567939546,12,10
angkat,0.1823215567939546,6,5
wkwkk,0.1823215567939546,6,5
rekom,0.1823215567939546,6,5
service,0.1823215567939546,6,5
reply,0.1823215567939546,6,5
hitung,0.1823215567939546,6,5
luck,0.1823215567939546,6,5
energy,0.1823215567939546,6,5
sesuai,0.1823215567939546,30,25
block,0.1823215567939546,6,5
antrian,0.1823215567939546,6,5
game,0.1823215567939546,6,5
pemenang,0.1823215567939546,6,5
menteri,0.1823215567939546,12,10
dsb,0.1823215567939546,6,5
weekend,0.1823215567939546,6,5
main,0.1786917887433759,55,46
tetep,0.17768117723745241,43,36
ipo,0.17693070815907824,37,31
see,0.17185025692665923,19,16
isat,0.1684645221325284,129,109
besar,0.16822779371809515,155,131
ragu,0.16705408466316624,13,11
prabowo,0.16705408466316624,13,11
for,0.16705408466316624,26,22
antam,0.16705408466316624,13,11
langsung,0.1650797503594486,92,78
sektor,0.1647552330760555,79,67
masyarakat,0.16034265007517948,27,23
misal,0.16034265007517948,27,23
pbv,0.15415067982725836,56,48
ehh,0.15415067982725836,7,6
bounce,0.15415067982725836,7,6
selasa,0.15415067982725836,28,24
right,0.15415067982725836,7,6
hrta,0.15415067982725836,7,6
adhi,0.15415067982725836,7,6
kedua,0.15415067982725836,14,12
ketiga,0.15415067982725836,7,6
pangkas,0.15415067982725836,7,6
menilai,0.15415067982725836,7,6
disini,0.15415067982725836,28,24
menambah,0.15415067982725836,7,6
bulanan,0.15415067982725836,7,6
kepake,0.15415067982725836,7,6
menjaga,0.15415067982725836,7,6
kuartal,0.15415067982725836,35,30
taking,0.15415067982725836,7,6
cicilan,0.15415067982725836,7,6
free,0.15415067982725836,7,6
pek,0.15415067982725836,7,6
antm,0.15219181534192533,85,73
gede,0.1508228897345837,100,86
allah,0.14660347419187544,44,38
ingat,0.14310084364067324,15,13
group,0.14310084364067324,15,13
abis,0.14197026127038728,68,59
semakin,0.14165051706302684,53,46
caps,0.13976194237515863,23,20
adaro,0.13353139262452257,8,7
setia,0.13353139262452257,8,7
akum,0.13353139262452257,8,7
raksasa,0.13353139262452257,8,7
smua,0.13353139262452257,8,7
your,0.13353139262452257,8,7
smart,0.13353139262452257,8,7
bila,0.13353139262452257,8,7
signal,0.13353139262452257,8,7
diikuti,0.13353139262452257,8,7
sempat,0.13062018241706422,49,43
usah,0.127833371509885,25,22
sore,0.125163142954006,17,15
otw,0.12136085700426753,35,31
tuh,0.1208364731432737,123,109
cutloss,0.11918851726511835,89,79
akhir,0.11918851726511835,89,79
enggak,0.11778303565638346,9,8
crash,0.11778303565638346,18,16
aktif,0.11778303565638346,9,8
sii,0.11778303565638346,9,8
ajaib,0.11778303565638346,9,8
dateng,0.11778303565638346,9,8
menunjukkan,0.11778303565638346,18,16
insight,0.11778303565638346,9,8
ntar,0.11778303565638346,27,24
avia,0.11778303565638346,9,8
mostly,0.11778303565638346,9,8
april,0.11506932978478729,46,41
belajar,0.11441035117774412,37,33
kami,0.11332868530700327,28,25
btw,0.109199291964992,29,26
bakalan,0.109199291964992,29,26
suka,0.10821358464023279,39,35
weekly,0.10536051565782635,10,9
ngapain,0.10008345855698263,21,19
wkwkw,0.10008345855698263,42,38
haka,0.09531017980432493,11,10
kelas,0.09531017980432493,11,10
pemilu,0.09531017980432493,11,10
segi,0.09531017980432493,11,10
paling,0.09381875521765491,335,305
pertama,0.09015109699429748,58,53
sempet,0.08961215868968714,35,32
sejak,0.08829260714567821,71,65
ttp,0.08701137698962969,12,11
emng,0.08701137698962969,12,11
untungnya,0.08701137698962969,12,11
nonton,0.08701137698962969,12,11
selama,0.08701137698962969,84,77
diatas,0.08701137698962969,24,22
fix,0.08701137698962969,12,11
sepanjang,0.08701137698962969,36,33
finance,0.08701137698962969,12,11
bingung,0.08701137698962969,24,22
tempat,0.08701137698962969,12,11
ggrm,0.08223809823697201,38,35
berada,0.08004270767353636,26,24
dpr,0.08004270767353636,13,12
ssia,0.08004270767353636,13,12
tunggu,0.08004270767353636,39,36
tajam,0.08004270767353636,13,12
growth,0.07410797215372183,42,39
cari,0.07232066157962608,43,40
dilakukan,0.06899287148695142,15,14
terpantau,0.06899287148695142,15,14
data,0.06559728248581327,63,59
out,0.06453852113757116,16,15
himbara,0.06453852113757116,16,15
era,0.06453852113757116,16,15
sekalian,0.06453852113757116,16,15
double,0.06453852113757116,16,15
dikit,0.06453852113757116,80,75
rencana,0.06062462181643484,17,16
dalam,0.059423420470800806,208,196
big,0.05903353158419293,157,148
biasanya,0.05715841383994862,36,34
auto,0.05406722127027579,19,18
belom,0.05406722127027579,19,18
ngasih,0.05406722127027579,19,18
towr,0.05406722127027579,19,18
demi,0.05129329438755048,20,19
meskipun,0.04879016416943204,21,20
kaget,0.04652001563489291,22,21
senin,0.04348511193973889,47,45
idea,0.041242958534049,99,95
labanya,0.0408219945202552,25,24
inco,0.03636764417087479,28,27
wajar,0.033901551675681416,30,29
loh,0.033901551675681416,30,29
chip,0.03174869831458027,32,31
zona,0.028170876966696224,36,35
mending,0.027398974188114347,111,108
kayaknya,0.027398974188114347,37,36
pengen,0.024692612590371414,41,40
duit,0.02173998663640582,93,91
kata,0.021506205220963682,47,46
oleh,0.02020270731751947,50,49
terbesar,0.019418085857101516,52,51
yah,0.01680711831638119,60,59
setelah,0.014084739881739023,143,141
tingginya,0.0,4,4
supportnya,0.0,4,4
generasi,0.0,4,4
pembukaan,0.0,6,6
scma,0.0,7,7
titik,0.0,13,13
nunjukin,0.0,4,4
sapa,0.0,4,4
kgk,0.0,4,4
pergi,0.0,4,4
liatin,0.0,4,4
beralih,0.0,6,6
poin,0.0,24,24
which,0.0,4,4
aza,0.0,6,6
bae,0.0,5,5
sibuk,0.0,6,6
diakhir,0.0,4,4
masak,0.0,4,4
three,0.0,4,4
gilaa,0.0,6,6
hitungan,0.0,5,5
member,0.0,4,4
persen,0.0,54,54
pembelajaran,0.0,4,4
still,0.0,8,8
diskusi,0.0,5,5
teknikalnya,0.0,4,4
perlahan,0.0,4,4
sendiri,0.0,46,46
kayanya,0.0,23,23
dimulai,0.0,5,5
batubara,0.0,5,5
akal,0.0,7,7
pingin,0.0,5,5
pinter,0.0,6,6
taun,0.0,28,28
prioritas,0.0,5,5
keadaan,0.0,4,4
dendam,0.0,4,4
gainer,0.0,9,9
please,0.0,8,8
lolos,0.0,4,4
kasi,0.0,8,8
didapat,0.0,4,4
moment,0.0,4,4
economy,0.0,4,4
eth,0.0,7,7
jawab,0.0,8,8
purbaya,0.0,4,4
peran,0.0,4,4
angka,0.0,32,32
trader,0.0,16,16
roe,0.0,8,8
doge,0.0,6,6
jpmorgan,0.0,5,5
zaman,0.0,4,4
from,0.0,10,10
laah,0.0,4,4
ckpn,0.0,5,5
seluruh,0.0,12,12
niatnya,0.0,6,6
struktur,0.0,5,5
air,0.0,10,10
min,0.0,32,32
edan,0.0,5,5
ndar,0.0,6,6
terbatas,0.0,13,13
seh,0.0,7,7
breaking,0.0,4,4
tag,0.0,5,5
lupakan,0.0,5,5
pemulihan,0.0,4,4
berlaku,0.0,4,4
mlpl,0.0,5,5
panic,0.0,6,6
hah,0.0,4,4
faktanya,0.0,4,4
optik,0.0,6,6
skenario,0.0,6,6
disuruh,0.0,10,10
daily,0.0,6,6
menikmati,0.0,6,6
event,0.0,6,6
web,0.0,6,6
index,0.0,7,7
bigbank,0.0,6,6
bocor,0.0,4,4
bijak,0.0,4,4
email,0.0,7,7
tampaknya,0.0,5,5
catat,0.0,11,11
amp,0.0,4,4
dengerin,0.0,6,6
keras,0.0,13,13
kegiatan,0.0,4,4
dipublikasikan,0.0,6,6
ngamuk,0.0,7,7
bobot,0.0,5,5
budget,0.0,6,6
dibayarkan,0.0,4,4
beroperasi,0.0,4,4
ajak,0.0,4,4
selot,0.0,4,4
tujuan,0.0,7,7
portoku,0.0,5,5
again,0.0,4,4
produsen,0.0,7,7
independen,0.0,4,4
nasabah,0.0,23,23
lini,0.0,6,6
pergerakannya,0.0,4,4
home,0.0,4,4
life,0.0,6,6
dst,0.0,6,6
kerjasama,0.0,4,4
kondisinya,0.0,4,4
mengatakan,0.0,5,5
sahamku,0.0,4,4
too,0.0,7,7
dahh,0.0,5,5
lets,0.0,5,5
dssa,0.0,15,15
nyusul,0.0,7,7
resiko,0.0,14,14
perkiraan,0.0,5,5
menkeu,0.0,4,4
jkt,0.0,4,4
ohh,0.0,4,4
kenceng,0.0,15,15
fair,0.0,7,7
istri,0.0,5,5
bali,0.0,4,4
thread,0.0,6,6
bersihnya,0.0,6,6
ngarep,0.0,6,6
awalnya,0.0,8,8
ramai,0.0,19,19
pegangan,0.0,4,4
mentang,0.0,4,4
berkapitalisasi,0.0,4,4
visa,0.0,5,5
get,0.0,4,4
konsensus,0.0,15,15
apabila,0.0,8,8
obat,0.0,4,4
dipake,0.0,13,13
alat,0.0,4,4
pintar,0.0,5,5
konsolidasi,0.0,10,10
berkali,0.0,6,6
pullback,0.0,4,4
babak,0.0,4,4
terhadap,0.0,19,19
sihh,0.0,7,7
senen,0.0,4,4
saldo,0.0,10,10
kemajuan,0.0,6,6
mpmx,0.0,6,6
pts,0.0,4,4
its,0.0,10,10
penuh,0.0,10,10
tentu,0.0,15,15
peluru,0.0,5,5
kuliah,0.0,10,10
wes,0.0,8,8
statement,0.0,7,7
taiwan,0.0,4,4
prank,0.0,4,4
kian,0.0,6,6
timnas,0.0,5,5
live,0.0,4,4
hujan,0.0,5,5
sich,0.0,4,4
rebalancing,0.0,4,4
numpang,0.0,4,4
minjem,0.0,4,4
jajaran,0.0,6,6
update,0.0,20,20
nisp,0.0,4,4
gelar,0.0,9,9
recover,0.0,4,4
kang,0.0,5,5
strategi,0.0,42,42
pokoknya,0.0,8,8
okt,0.0,16,16
saat,-0.006557400546159052,152,153
besok,-0.011834457647002796,84,85
ditutup,-0.01731645001146093,229,233
perusahaan,-0.019608471388376313,101,103
sebelum,-0.02409755157906053,41,42
selengkapnya,-0.025317807984289897,39,40
trading,-0.027398974188114388,144,148
pas,-0.029156584291455578,169,174
balik,-0.02985296314968116,99,102
baru,-0.031463269455785106,219,226
deh,-0.03390155167568134,87,90
cut,-0.03390155167568134,58,60
para,-0.03509131981127006,28,29
atas,-0.036813973122716316,80,83
untung,-0.04762804898925459,82,86
barang,-0.048790164169432056,40,42
melakukan,-0.05129329438755058,19,20
blue,-0.05264373348542203,37,39
daya,-0.05406722127027582,18,19
siapa,-0.056089466651043585,52,55
cap,-0.060624621816434854,32,34
back,-0.06453852113757118,15,16
kinerja,-0.06846779927746072,127,136
mbma,-0.06899287148695143,14,15
dll,-0.07020425867324857,55,59
temen,-0.07145896398214498,27,29
today,-0.07410797215372185,13,14
situ,-0.07410797215372185,13,14
berasa,-0.07410797215372185,13,14
cuman,-0.07598590697792199,38,41
anak,-0.0775582343458745,62,67
adanya,-0.08004270767353637,12,13
kayak,-0.08096906253366709,83,90
sekarang,-0.08112554481236846,213,231
tiba,-0.08223809823697212,35,38
bro,-0.08338160893905101,23,25
harganya,-0.08515780834030683,90,98
sekali,-0.08515780834030683,45,49
libur,-0.08701137698962981,11,12
bertahun,-0.08701137698962981,11,12
pola,-0.08701137698962981,11,12
avg,-0.08701137698962981,99,108
sebulan,-0.08701137698962981,22,24
laba,-0.08729286889859612,296,323
awal,-0.08872811560868431,97,106
kemungkinan,-0.08894748601649617,43,47
tutup,-0.09097177820572676,21,23
cepat,-0.09097177820572676,21,23
wave,-0.09097177820572676,21,23
tpi,-0.09097177820572676,21,23
melihat,-0.09237332013101517,31,34
ekonomi,-0.09352605801082348,51,56
with,-0.0953101798043249,10,11
day,-0.0953101798043249,10,11
scalping,-0.0953101798043249,10,11
kagak,-0.0953101798043249,10,11
film,-0.0953101798043249,10,11
bursa,-0.09763846956391606,39,43
tambahan,-0.10008345855698253,19,21
crypto,-0.10008345855698253,19,21
pani,-0.10178269430994236,28,31
masa,-0.10354067894084033,55,61
pihak,-0.10536051565782628,9,10
maju,-0.10536051565782628,18,20
cermati,-0.10536051565782628,9,10
buka,-0.10536051565782628,72,80
puncak,-0.10536051565782628,9,10
sehari,-0.10536051565782628,18,20
gaes,-0.10536051565782628,9,10
terakhir,-0.107888962011185,79,88
dibandingkan,-0.10821358464023272,35,39
foreign,-0.10919929196499197,26,29
duitnya,-0.11122563511022437,17,19
berjalan,-0.11122563511022437,17,19
bersih,-0.11302338840339538,117,131
maka,-0.11332868530700312,25,28
kaya,-0.11332868530700312,75,84
are,-0.11778303565638351,8,9
sender,-0.11778303565638351,8,9
parkir,-0.11778303565638351,8,9
ngerasain,-0.11778303565638351,8,9
duluan,-0.11778303565638351,8,9
setengah,-0.11778303565638351,8,9
satelit,-0.11778303565638351,8,9
turut,-0.11778303565638351,8,9
kartu,-0.11778303565638351,16,18
disitu,-0.11778303565638351,8,9
order,-0.11778303565638351,8,9
wait,-0.11778303565638351,8,9
urusan,-0.11778303565638351,8,9
nilai,-0.12014431184206321,47,53
dikasih,-0.12260232209233239,23,26
ketika,-0.12361395596717664,38,43
dri,-0.12516314295400605,15,17
engga,-0.12516314295400605,15,17
jalan,-0.12516314295400605,15,17
kok,-0.12656272330842924,126,143
mungkin,-0.1267517056391439,74,84
contoh,-0.1267517056391439,37,42
waktu,-0.12783337150988489,88,100
terlihat,-0.13062018241706422,43,49
grafik,-0.13353139262452263,7,8
pake,-0.13353139262452263,98,112
media,-0.13353139262452263,7,8
emtk,-0.13353139262452263,14,16
ctra,-0.13353139262452263,14,16
stay,-0.13353139262452263,7,8
disebut,-0.13353139262452263,7,8
tak,-0.13353139262452263,42,48
solusi,-0.13353139262452263,7,8
telkom,-0.13353139262452263,133,152
goreng,-0.13353139262452263,7,8
opini,-0.13353139262452263,7,8
mendorong,-0.13353139262452263,7,8
dimana,-0.13353139262452263,14,16
portfolio,-0.13353139262452263,7,8
berlangsung,-0.13353139262452263,7,8
keluarga,-0.13353139262452263,7,8
banget,-0.13410992894381216,216,247
tinggi,-0.1378697942231208,115,132
berarti,-0.13815033848081718,27,31
klbf,-0.13815033848081718,27,31
lainnya,-0.14107859825990549,33,38
iseng,-0.1431008436406733,13,15
new,-0.1431008436406733,13,15
make,-0.1431008436406733,13,15
sinyal,-0.14571181118139365,51,59
tadi,-0.1466034741918754,38,44
keuangan,-0.14732471475685843,63,73
cuma,-0.14776088172848725,157,182
nyari,-0.15415067982725836,12,14
dominan,-0.15415067982725836,6,7
may,-0.15415067982725836,6,7
ayoo,-0.15415067982725836,6,7
